day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
-1,38300,KELP,2019,26,,,,,2022,26,,,,,2020.5,-1817.175781
-1,38300,RAINFOREST_RESIN,9998,5,9995,26,,,10005,26,,,,,10001.5,588
-1,38400,KELP,2019,24,,,,,2020,6,2022,24,,,2019.5,-1817.863281
-1,38400,RAINFOREST_RESIN,9996,1,9995,23,,,10000,6,10004,1,10005,23,9998,588
-1,38500,RAINFOREST_RESIN,10002,1,9995,21,,,10005,21,,,,,10003.5,588
-1,38500,KELP,2019,21,,,,,2022,21,,,,,2020.5,-1820.072266
-1,38600,RAINFOREST_RESIN,9996,2,9995,28,,,10004,2,10005,28,,,10000,590
-1,38600,KELP,2019,30,,,,,2022,30,,,,,2020.5,-1819.226563
-1,38700,KELP,2019,20,,,,,2022,20,,,,,2020.5,-1818.527344
-1,38700,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000,592
-1,38800,KELP,2019,21,,,,,2020,2,2021,1,2022,21,2019.5,-1818.490234
-1,38800,RAINFOREST_RESIN,9996,1,9995,20,,,10002,1,10004,1,10005,20,9999,592
-1,38900,RAINFOREST_RESIN,9996,2,9995,30,,,10004,2,10005,30,,,10000,608
-1,38900,KELP,2019,32,,,,,2021,7,2022,2,2023,30,2020,-1853.991211
-1,39000,RAINFOREST_RESIN,9995,23,,,,,10002,9,10005,23,,,9998.5,608
-1,39000,KELP,2019,23,,,,,2023,23,,,,,2021,-1854.979492
-1,39100,KELP,2020,25,,,,,2023,25,,,,,2021.5,-1857.266602
-1,39100,RAINFOREST_RESIN,9998,8,9996,1,9995,24,10004,1,10005,24,,,10001,608
-1,39200,KELP,2020,30,,,,,2022,2,2023,30,,,2021,-1857.791992
-1,39200,RAINFOREST_RESIN,9996,1,9995,29,,,10004,1,10005,29,,,10000,608
-1,39300,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000,608
-1,39300,KELP,2020,27,,,,,2023,27,,,,,2021.5,-1858.541016
-1,39400,RAINFOREST_RESIN,9996,1,9995,30,,,10004,1,10005,30,,,10000,608
-1,39400,KELP,2020,31,,,,,2022,5,2023,31,,,2021,-1856.805664
-1,39500,KELP,2019,27,,,,,2021,3,2022,27,,,2020,-1852.791016
-1,39500,RAINFOREST_RESIN,9995,27,,,,,9998,1,10002,2,10005,27,9996.5,610
-1,39600,KELP,2021,4,2019,23,,,2023,23,,,,,2022,-1854.455078
-1,39600,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000,612
-1,39700,RAINFOREST_RESIN,9996,2,9995,22,,,10004,2,10005,22,,,10000,612
-1,39700,KELP,2019,28,,,,,2022,2,2023,22,,,2020.5,-1904.523438
-1,39800,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000,612
-1,39800,KELP,2019,28,,,,,2022,1,2023,27,,,2020.5,-1954.978516
-1,39900,KELP,2019,31,,,,,2022,31,,,,,2020.5,-1952.25
-1,39900,RAINFOREST_RESIN,9996,1,9995,30,,,10002,4,10004,1,10005,30,9999,612
-1,40000,KELP,2018,22,,,,,2022,22,,,,,2020,-1948.873047
-1,40000,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000,612
-1,40100,RAINFOREST_RESIN,9996,2,9995,29,,,10002,8,10004,2,10005,29,9999,612
-1,40100,KELP,2019,31,,,,,2022,31,,,,,2020.5,-1952.101563
-1,40200,RAINFOREST_RESIN,9996,1,9995,28,,,10004,1,10005,28,,,10000,612
-1,40200,KELP,2019,1,2018,28,,,2022,29,,,,,2020.5,-1948.701172
-1,40300,KELP,2019,22,,,,,2022,22,,,,,2020.5,-1950.083984
-1,40300,RAINFOREST_RESIN,9995,22,,,,,9998,1,10005,22,,,9996.5,612
-1,40400,KELP,2018,24,,,,,2022,24,,,,,2020,-1947.607422
-1,40400,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000,614
-1,40500,RAINFOREST_RESIN,10002,1,9996,2,9995,27,10004,2,10005,27,,,10003,614
-1,40500,KELP,2019,1,2018,27,,,2022,29,,,,,2020.5,-1948.330078
-1,40600,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000,616
-1,40600,KELP,2019,4,2018,26,,,2022,26,,,,,2020.5,-1946.974609
-1,40700,KELP,2018,22,,,,,2021,22,,,,,2019.5,-1941.34375
-1,40700,RAINFOREST_RESIN,9998,7,9996,2,9995,20,10004,2,10005,20,,,10001,616
-1,40800,KELP,2018,27,,,,,2021,27,,,,,2019.5,-1943.667969
-1,40800,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000,616
-1,40900,RAINFOREST_RESIN,9998,10,9996,2,9995,26,10004,2,10005,26,,,10001,616
-1,40900,KELP,2017,28,,,,,2021,28,,,,,2019,-1937.75
-1,41000,RAINFOREST_RESIN,9995,21,,,,,10002,10,10005,21,,,9998.5,638
-1,41000,KELP,2018,20,,,,,2020,3,2021,21,,,2019,-1941.367188
-1,41100,KELP,2018,24,,,,,2021,27,,,,,2019.5,-1940.9375
-1,41100,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000,638
-1,41200,KELP,2018,29,,,,,2021,29,,,,,2019.5,-1940.806641
-1,41200,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000,638
-1,41300,RAINFOREST_RESIN,9998,2,9996,1,9995,24,10004,1,10005,24,,,10001,638
-1,41300,KELP,2017,25,,,,,2019,4,2021,25,,,2018,-1936.046875
-1,41400,RAINFOREST_RESIN,9998,5,9996,2,9995,23,10000,4,10004,2,10005,23,9999,638
-1,41400,KELP,2017,25,,,,,2018,4,2019,5,2020,25,2017.5,-1929.765625
-1,41500,KELP,2017,22,,,,,2019,1,2021,22,,,2018,-1935.330078
-1,41500,RAINFOREST_RESIN,9998,8,9996,2,9995,20,10004,2,10005,20,,,10001,638
-1,41600,KELP,2017,23,,,,,2019,7,2020,1,2021,22,2018,-1934.695313
-1,41600,RAINFOREST_RESIN,9996,1,9995,22,,,10004,1,10005,22,,,10000,638
-1,41700,RAINFOREST_RESIN,10000,5,9995,21,,,10005,21,,,,,10002.5,638
-1,41700,KELP,2019,4,2017,21,,,2021,21,,,,,2020,-1936.367188
-1,41800,RAINFOREST_RESIN,9996,2,9995,22,,,10004,2,10005,22,,,10000,638
-1,41800,KELP,2018,24,,,,,2021,24,,,,,2019.5,-2031.078125
-1,41900,KELP,2018,22,,,,,2020,1,2021,22,,,2019,-2028.554688
-1,41900,RAINFOREST_RESIN,9996,1,9995,21,,,9998,4,10004,1,10005,21,9997,638
-1,42000,KELP,2018,31,,,,,2020,5,2021,32,,,2019,-2019.390625
-1,42000,RAINFOREST_RESIN,9996,2,9995,30,,,10004,2,10005,30,,,10000,646
-1,42100,RAINFOREST_RESIN,9998,8,9996,2,9995,21,10004,2,10005,21,,,10001,646
-1,42100,KELP,2018,23,,,,,2021,2,2022,21,,,2019.5,-2021.15625
-1,42200,RAINFOREST_RESIN,10002,1,9995,28,,,10005,28,,,,,10003.5,646
-1,42200,KELP,2018,28,,,,,2022,28,,,,,2020,-2019.328125
-1,42300,KELP,2018,20,,,,,2019,7,2020,2,2022,20,2018.5,-2017.328125
-1,42300,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000,648
-1,42400,KELP,2019,30,,,,,2022,31,,,,,2020.5,-2064.486328
-1,42400,RAINFOREST_RESIN,9996,2,9995,29,,,10004,2,10005,29,,,10000,648
-1,42500,RAINFOREST_RESIN,9995,24,,,,,10002,3,10005,24,,,9998.5,648
-1,42500,KELP,2019,24,,,,,2022,24,,,,,2020.5,-2064.845703
-1,42600,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000,668
-1,42600,KELP,2019,26,,,,,2022,26,,,,,2020.5,-2063.560547
-1,42700,KELP,2018,26,,,,,2022,26,,,,,2020,-2067.792969
-1,42700,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000,672
-1,42800,KELP,2019,30,,,,,2022,30,,,,,2020.5,-2064.626953
-1,42800,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000,672
-1,42900,RAINFOREST_RESIN,9995,25,,,,,10005,25,,,,,10000,672
-1,42900,KELP,2019,25,,,,,2022,25,,,,,2020.5,-2061.630859
-1,43000,RAINFOREST_RESIN,9995,23,,,,,10005,23,,,,,10000,676
-1,43000,KELP,2020,2,2019,23,,,2023,23,,,,,2021.5,-2057.253906
-1,43100,KELP,2020,21,,,,,2023,21,,,,,2021.5,-2053.318359
-1,43100,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000,676
-1,43200,KELP,2019,21,,,,,2023,21,,,,,2021,-2056.066406
-1,43200,RAINFOREST_RESIN,9996,1,9995,20,,,10004,1,10005,20,,,10000,676
-1,43300,RAINFOREST_RESIN,9996,1,9995,24,,,10004,1,10005,24,,,10000,676
-1,43300,KELP,2019,25,,,,,2021,2,2023,25,,,2020,-2056.126953
-1,43400,RAINFOREST_RESIN,9996,2,9995,22,,,10004,2,10005,22,,,10000,676
-1,43400,KELP,2021,4,2020,24,,,2023,24,,,,,2022,-2054.560547
-1,43500,KELP,2020,22,,,,,2022,7,2023,23,,,2021,-2053.775391
-1,43500,RAINFOREST_RESIN,9998,7,9995,23,,,10005,23,,,,,10001.5,676
-1,43600,KELP,2020,5,2019,21,,,2023,23,,,,,2021.5,-2080.835938
-1,43600,RAINFOREST_RESIN,9996,2,9995,21,,,10002,9,10004,2,10005,21,9999,676
-1,43700,KELP,2020,24,,,,,2023,24,,,,,2021.5,-2121.886719
-1,43700,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000,676
-1,43800,RAINFOREST_RESIN,9996,2,9995,26,,,10004,2,10005,26,,,10000,676
-1,43800,KELP,2020,35,,,,,2023,28,,,,,2021.5,-2120.066406
-1,43900,KELP,2020,36,,,,,2023,30,,,,,2021.5,-2122.265625
-1,43900,RAINFOREST_RESIN,10002,4,9998,2,9996,1,10004,1,10005,29,,,10003,676
-1,44000,RAINFOREST_RESIN,9996,2,9995,20,,,10004,2,10005,20,,,10000,684
-1,44000,KELP,2020,22,,,,,2022,3,2023,22,,,2021,-2119.898438
-1,44100,KELP,2019,24,,,,,2023,24,,,,,2021,-2125.792969
-1,44100,RAINFOREST_RESIN,9995,24,,,,,9998,1,10002,2,10005,24,9996.5,684
-1,44200,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000,686
-1,44200,KELP,2019,21,,,,,2023,21,,,,,2021,-2126.369141
-1,44300,KELP,2019,27,,,,,2023,27,,,,,2021,-2125.542969
-1,44300,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000,686
-1,44400,RAINFOREST_RESIN,9998,7,9995,28,,,10005,28,,,,,10001.5,686
-1,44400,KELP,2018,28,,,,,2022,28,,,,,2020,-2135.376953
-1,44500,KELP,2021,1,2019,2,2018,21,2022,21,,,,,2021.5,-2134.867188
-1,44500,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000,686
-1,44600,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000,686
-1,44600,KELP,2019,24,,,,,2022,24,,,,,2020.5,-2132.701172
-1,44700,KELP,2019,29,,,,,2022,29,,,,,2020.5,-2164.740234
-1,44700,RAINFOREST_RESIN,9995,29,,,,,10002,10,10005,29,,,9998.5,686
-1,44800,RAINFOREST_RESIN,9995,29,,,,,9998,1,10002,10,10005,29,9996.5,686
-1,44800,KELP,2018,29,,,,,2022,29,,,,,2020,-2162.330078
-1,44900,KELP,2019,1,2018,26,,,2022,26,,,,,2020.5,-2161.449219
-1,44900,RAINFOREST_RESIN,9996,1,9995,25,,,10004,1,10005,25,,,10000,688
-1,45000,RAINFOREST_RESIN,10002,1,9996,2,9995,24,10004,2,10005,24,,,10003,688
-1,45000,KELP,2018,26,,,,,2022,26,,,,,2020,-2161.683594
-1,45100,KELP,2019,27,,,,,2021,5,2022,27,,,2020,-2164.289063
-1,45100,RAINFOREST_RESIN,9996,1,9995,26,,,10004,1,10005,26,,,10000,690
-1,45200,RAINFOREST_RESIN,9996,1,9995,28,,,10004,1,10005,28,,,10000,690
-1,45200,KELP,2019,29,,,,,2021,6,2022,29,,,2020,-2163.75
-1,45300,KELP,2018,26,,,,,2021,22,,,,,2019.5,-2157.726563
-1,45300,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000,690
-1,45400,RAINFOREST_RESIN,9996,2,9995,21,,,9998,1,10004,2,10005,21,9997,690
-1,45400,KELP,2018,22,,,,,2020,2,2021,23,,,2019,-2154.115234
-1,45500,KELP,2018,25,,,,,2019,3,2021,25,,,2018.5,-2155.15625
-1,45500,RAINFOREST_RESIN,9996,1,9995,24,,,10000,3,10004,1,10005,24,9998,692
-1,45600,RAINFOREST_RESIN,9995,26,,,,,10002,5,10005,26,,,9998.5,692
-1,45600,KELP,2018,33,,,,,2021,26,,,,,2019.5,-2156.335938
-1,45700,KELP,2018,24,,,,,2021,24,,,,,2019.5,-2156.496094
-1,45700,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000,692
-1,45800,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000,692
-1,45800,KELP,2018,27,,,,,2021,28,,,,,2019.5,-2157.265625
-1,45900,KELP,2019,4,2018,31,,,2022,31,,,,,2020.5,-2160.5625
-1,45900,RAINFOREST_RESIN,9996,1,9995,30,,,10004,1,10005,30,,,10000,692
-1,46000,RAINFOREST_RESIN,9996,2,9995,24,,,10004,2,10005,24,,,10000,696
-1,46000,KELP,2019,2,2018,24,,,2022,26,,,,,2020.5,-2163.412109
-1,46100,KELP,2019,25,,,,,2022,25,,,,,2020.5,-2164.412109
-1,46100,RAINFOREST_RESIN,9998,6,9996,2,9995,23,10004,2,10005,23,,,10001,696
-1,46200,RAINFOREST_RESIN,9998,2,9996,1,9995,27,10004,1,10005,27,,,10001,696
-1,46200,KELP,2018,28,,,,,2021,1,2022,27,,,2019.5,-2159.314453
-1,46300,KELP,2018,29,,,,,2021,29,,,,,2019.5,-2156.414063
-1,46300,RAINFOREST_RESIN,9996,2,9995,27,,,10004,2,10005,27,,,10000,696
-1,46400,RAINFOREST_RESIN,9995,22,,,,,10005,22,,,,,10000,696
-1,46400,KELP,2018,22,,,,,2022,22,,,,,2020,-2159.019531
-1,46500,KELP,2019,6,2018,31,,,2021,31,,,,,2020,-2158.335938
-1,46500,RAINFOREST_RESIN,10000,6,9996,1,9995,30,10004,1,10005,30,,,10002,696
-1,46600,KELP,2019,3,2018,28,,,2021,1,2022,27,,,2020,-2159.404297
-1,46600,RAINFOREST_RESIN,9998,10,9996,1,9995,27,10004,1,10005,27,,,10001,696
-1,46700,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000,696
-1,46700,KELP,2019,26,,,,,2022,26,,,,,2020.5,-2163.955078
-1,46800,RAINFOREST_RESIN,9996,1,9995,21,,,10004,1,10005,21,,,10000,696
-1,46800,KELP,2019,22,,,,,2022,22,,,,,2020.5,-2166.931641
-1,46900,KELP,2021,1,2019,32,,,2022,32,,,,,2021.5,-2164.269531
-1,46900,RAINFOREST_RESIN,9996,2,9995,30,,,10004,2,10005,30,,,10000,696
-1,47000,KELP,2019,21,,,,,2022,21,,,,,2020.5,-2267.671875
-1,47000,RAINFOREST_RESIN,9996,1,9995,20,,,10004,1,10005,20,,,10000,696
-1,47100,RAINFOREST_RESIN,9996,2,9995,24,,,9998,1,10004,2,10005,24,9997,696
-1,47100,KELP,2019,22,,,,,2022,26,,,,,2020.5,-2271.328125
-1,47200,RAINFOREST_RESIN,10002,1,9996,2,9995,28,10004,2,10005,28,,,10003,698
-1,47200,KELP,2019,30,,,,,2022,30,,,,,2020.5,-2269.945313
-1,47300,KELP,2019,25,,,,,2021,1,2022,25,,,2020,-2265.953125
-1,47300,RAINFOREST_RESIN,10002,1,9998,3,9995,25,10005,25,,,,,10003.5,700
-1,47400,KELP,2019,25,,,,,2022,24,,,,,2020.5,-2256.195313
-1,47400,RAINFOREST_RESIN,9995,24,,,,,10002,9,10005,24,,,9998.5,702
-1,47500,RAINFOREST_RESIN,9995,30,,,,,10002,1,10005,30,,,9998.5,702
-1,47500,KELP,2019,30,,,,,2021,6,2022,30,,,2020,-2257.3125
-1,47600,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000,702
-1,47600,KELP,2019,28,,,,,2022,28,,,,,2020.5,-2248.664063
-1,47700,KELP,2019,23,,,,,2022,23,,,,,2020.5,-2246.671875
-1,47700,RAINFOREST_RESIN,9996,1,9995,22,,,10002,8,10004,1,10005,22,9999,702
-1,47800,KELP,2019,23,,,,,2022,1,2023,22,,,2020.5,-2244.09375
-1,47800,RAINFOREST_RESIN,9996,1,9995,22,,,10002,8,10004,1,10005,22,9999,702
-1,47900,RAINFOREST_RESIN,10002,1,9995,27,,,10005,27,,,,,10003.5,702
-1,47900,KELP,2019,27,,,,,2023,27,,,,,2021,-2243.234375
-1,48000,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000,704
-1,48000,KELP,2019,27,,,,,2023,27,,,,,2021,-2244.179688
-1,48100,KELP,2019,22,,,,,2022,21,,,,,2020.5,-2253.195313
-1,48100,RAINFOREST_RESIN,9995,21,,,,,10002,9,10005,21,,,9998.5,704
-1,48200,KELP,2019,25,,,,,2022,25,,,,,2020.5,-2255.960938
-1,48200,RAINFOREST_RESIN,9998,5,9995,25,,,10005,25,,,,,10001.5,708
-1,48300,RAINFOREST_RESIN,9996,1,9995,28,,,9998,1,10000,5,10004,1,9997,708
-1,48300,KELP,2018,29,,,,,2019,5,2022,29,,,2018.5,-2289.390625
-1,48400,RAINFOREST_RESIN,9995,27,,,,,10002,7,10005,27,,,9998.5,710
-1,48400,KELP,2019,1,2018,27,,,2022,27,,,,,2020.5,-2342.027344
-1,48500,KELP,2019,1,2018,29,,,2022,29,,,,,2020.5,-2343.125
-1,48500,RAINFOREST_RESIN,9995,29,,,,,9998,1,10005,29,,,9996.5,710
-1,48600,KELP,2019,1,2018,29,,,2022,29,,,,,2020.5,-2343.761719
-1,48600,RAINFOREST_RESIN,9996,1,9995,28,,,10004,1,10005,28,,,10000,712
-1,48700,RAINFOREST_RESIN,9996,1,9995,22,,,10004,1,10005,22,,,10000,714
-1,48700,KELP,2018,23,,,,,2022,23,,,,,2020,-2345.046875
-1,48800,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000,714
-1,48800,KELP,2019,29,,,,,2022,24,,,,,2020.5,-2339.152344
-1,48900,KELP,2019,34,,,,,2022,27,,,,,2020.5,-2336.882813
-1,48900,RAINFOREST_RESIN,9995,27,,,,,10005,27,,,,,10000,714
-1,49000,KELP,2019,39,,,,,2022,32,,,,,2020.5,-2338.691406
-1,49000,RAINFOREST_RESIN,9996,2,9995,30,,,10004,2,10005,30,,,10000,714
-1,49100,RAINFOREST_RESIN,9996,2,9995,30,,,10004,2,10005,30,,,10000,714
-1,49100,KELP,2019,40,,,,,2022,32,,,,,2020.5,-2333.136719
-1,49200,RAINFOREST_RESIN,9996,1,9995,20,,,10004,1,10005,20,,,10000,714
-1,49200,KELP,2019,21,,,,,2022,21,,,,,2020.5,-2337.59375
-1,49300,KELP,2019,21,,,,,2022,22,,,,,2020.5,-2329
-1,49300,RAINFOREST_RESIN,9998,9,9996,1,9995,21,10004,1,10005,21,,,10001,714
-1,49400,KELP,2021,9,2020,5,2019,20,2022,20,,,,,2021.5,-2330.224609
-1,49400,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000,714
-1,49500,RAINFOREST_RESIN,9996,2,9995,30,,,10004,2,10005,30,,,10000,714
-1,49500,KELP,2019,40,,,,,2022,32,,,,,2020.5,-2328.572266
-1,49600,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000,714
-1,49600,KELP,2021,1,2019,24,,,2022,24,,,,,2021.5,-2331.029297
-1,49700,KELP,2019,28,,,,,2022,28,,,,,2020.5,-2331.176758
-1,49700,RAINFOREST_RESIN,9998,7,9996,2,9995,26,10004,2,10005,26,,,10001,714
-1,49800,KELP,2019,25,,,,,2020,5,2023,25,,,2019.5,-2439.4375
-1,49800,RAINFOREST_RESIN,9996,2,9995,23,,,10004,2,10005,23,,,10000,714
-1,49900,RAINFOREST_RESIN,9998,3,9995,23,,,10005,23,,,,,10001.5,714
-1,49900,KELP,2019,23,,,,,2023,23,,,,,2021,-2433.882813
-1,50000,RAINFOREST_RESIN,9996,1,9995,20,,,10004,1,10005,20,,,10000,718
-1,50000,KELP,2019,21,,,,,2022,1,2023,20,,,2020.5,-2428.546875
-1,50100,KELP,2019,24,,,,,2021,2,2022,24,,,2020,-2422.101563
-1,50100,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000,718
-1,50200,KELP,2019,24,,,,,2023,24,,,,,2021,-2437.25
-1,50200,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000,718
-1,50300,RAINFOREST_RESIN,9995,30,,,,,10002,10,10005,30,,,9998.5,718
-1,50300,KELP,2019,30,,,,,2023,30,,,,,2021,-2441.898438
-1,50400,RAINFOREST_RESIN,9998,4,9996,1,9995,22,10000,2,10004,1,10005,22,9999,718
-1,50400,KELP,2019,23,,,,,2021,3,2023,23,,,2020,-2440.953125
-1,50500,KELP,2019,25,,,,,2023,25,,,,,2021,-2439.242188
-1,50500,RAINFOREST_RESIN,9996,2,9995,23,,,10004,2,10005,23,,,10000,718
-1,50600,KELP,2019,21,,,,,2020,6,2023,23,,,2019.5,-2443.117188
-1,50600,RAINFOREST_RESIN,10002,1,9996,2,9995,21,10004,2,10005,21,,,10003,718
-1,50700,RAINFOREST_RESIN,9996,2,9995,22,,,10004,2,10005,22,,,10000,722
-1,50700,KELP,2020,24,,,,,2023,24,,,,,2021.5,-2446.78125
-1,50800,RAINFOREST_RESIN,10002,5,9996,2,9995,22,10004,2,10005,22,,,10003,722
-1,50800,KELP,2022,1,2020,24,,,2023,24,,,,,2022.5,-2493.246094
-1,50900,KELP,2020,28,,,,,2022,4,2023,28,,,2021,-2494.886719
-1,50900,RAINFOREST_RESIN,9996,1,9995,27,,,10004,1,10005,27,,,10000,732
-1,51000,KELP,2020,28,,,,,2023,28,,,,,2021.5,-2492.558594
-1,51000,RAINFOREST_RESIN,9996,2,9995,26,,,10004,2,10005,26,,,10000,732
-1,51100,RAINFOREST_RESIN,9998,6,9996,1,9995,25,10004,1,10005,25,,,10001,732
-1,51100,KELP,2020,26,,,,,2023,26,,,,,2021.5,-2497.539063
-1,51200,RAINFOREST_RESIN,9996,2,9995,28,,,10004,2,10005,28,,,10000,732
-1,51200,KELP,2020,30,,,,,2023,30,,,,,2021.5,-2494.34375
-1,51300,KELP,2020,25,,,,,2023,25,,,,,2021.5,-2503.417969
-1,51300,RAINFOREST_RESIN,9996,1,9995,24,,,10004,1,10005,24,,,10000,732
-1,51400,KELP,2020,30,,,,,2023,30,,,,,2021.5,-2491.087891
-1,51400,RAINFOREST_RESIN,9995,30,,,,,10002,3,10005,30,,,9998.5,732
-1,51500,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000,732
-1,51500,KELP,2022,1,2020,30,,,2023,30,,,,,2022.5,-2490.789063
-1,51600,RAINFOREST_RESIN,10000,5,9996,2,9995,22,10002,1,10004,2,10005,22,10001,732
-1,51600,KELP,2021,5,2020,24,,,2023,24,,,,,2022,-2534.285156
-1,51700,KELP,2020,16,,,,,2023,20,,,,,2021.5,-2535.71875
-1,51700,RAINFOREST_RESIN,9995,20,,,,,10005,20,,,,,10000,734
-1,51800,KELP,2020,1,2019,24,,,2023,25,,,,,2021.5,-2538.925781
-1,51800,RAINFOREST_RESIN,9996,1,9995,24,,,10004,1,10005,24,,,10000,756
-1,51900,RAINFOREST_RESIN,9996,1,9995,23,,,10004,1,10005,23,,,10000,756
-1,51900,KELP,2021,4,2019,24,,,2023,24,,,,,2022,-2541.818359
-1,52000,RAINFOREST_RESIN,9998,3,9995,29,,,10005,29,,,,,10001.5,766
-1,52000,KELP,2019,29,,,,,2021,6,2023,29,,,2020,-2540.158203
-1,52100,KELP,2019,21,,,,,2023,21,,,,,2021,-2602.003906
-1,52100,RAINFOREST_RESIN,9995,21,,,,,10005,21,,,,,10000,766
-1,52200,KELP,2019,31,,,,,2023,31,,,,,2021,-2599.601563
-1,52200,RAINFOREST_RESIN,9996,2,9995,29,,,10004,2,10005,29,,,10000,782
-1,52300,RAINFOREST_RESIN,10002,1,9996,1,9995,27,10004,1,10005,27,,,10003,782
-1,52300,KELP,2022,1,2019,28,,,2023,28,,,,,2022.5,-2600.992188
-1,52400,RAINFOREST_RESIN,9998,3,9996,1,9995,29,10004,1,10005,29,,,10001,784
-1,52400,KELP,2020,30,,,,,2023,30,,,,,2021.5,-2738.570313
-1,52500,KELP,2022,1,2020,28,,,2023,28,,,,,2022.5,-2784.925781
-1,52500,RAINFOREST_RESIN,9996,1,9995,27,,,9998,1,10004,1,10005,27,9997,784
-1,52600,RAINFOREST_RESIN,9998,1,9996,1,9995,22,10000,4,10004,1,10005,22,9999,786
-1,52600,KELP,2020,1,2019,22,,,2021,4,2023,23,,,2020.5,-2791.738281
-1,52700,KELP,2019,26,,,,,2023,27,,,,,2021,-2977.96875
-1,52700,RAINFOREST_RESIN,9996,2,9995,25,,,10004,2,10005,25,,,10000,786
-1,52800,RAINFOREST_RESIN,9995,26,,,,,10005,26,,,,,10000,786
-1,52800,KELP,2019,26,,,,,2023,26,,,,,2021,-3038.710938
-1,52900,KELP,2020,30,,,,,2023,30,,,,,2021.5,-3039.460938
-1,52900,RAINFOREST_RESIN,9995,30,,,,,10005,30,,,,,10000,786
-1,53000,RAINFOREST_RESIN,10002,1,9996,1,9995,20,10004,1,10005,20,,,10003,798
-1,53000,KELP,2020,21,,,,,2023,21,,,,,2021.5,-3043.148438
-1,53100,KELP,2019,24,,,,,2023,24,,,,,2021,-3035.089844
-1,53100,RAINFOREST_RESIN,9995,24,,,,,10005,24,,,,,10000,800
-1,53200,RAINFOREST_RESIN,9996,1,9995,30,,,10004,1,10005,30,,,10000,800
-1,53200,KELP,2022,1,2019,31,,,2023,31,,,,,2022.5,-3036.109375
-1,53300,KELP,2020,29,,,,,2023,29,,,,,2021.5,-3094.030273
-1,53300,RAINFOREST_RESIN,9995,29,,,,,10005,29,,,,,10000,800
-1,53400,RAINFOREST_RESIN,9998,6,9996,2,9995,23,10004,2,10005,23,,,10001,800
-1,53400,KELP,2020,25,,,,,2023,25,,,,,2021.5,-3092.24707
-1,53500,KELP,2020,23,,,,,2023,23,,,,,2021.5,-3093.18457
-1,53500,RAINFOREST_RESIN,9996,2,9995,21,,,10002,1,10004,2,10005,21,9999,800
-1,53600,RAINFOREST_RESIN,9995,24,,,,,9998,9,10005,24,,,9996.5,800
-1,53600,KELP,2020,24,,,,,2023,24,,,,,2021.5,-3094.135742
-1,53700,KELP,2019,30,,,,,2023,30,,,,,2021,-3095.067383
-1,53700,RAINFOREST_RESIN,9998,1,9995,30,,,10005,30,,,,,10001.5,818
-1,53800,RAINFOREST_RESIN,10002,3,9995,30,,,10005,30,,,,,10003.5,818
-1,53800,KELP,2019,30,,,,,2023,30,,,,,2021,-3095.233398
-1,53900,KELP,2019,27,,,,,2023,27,,,,,2021,-3095.71582
-1,53900,RAINFOREST_RESIN,9996,2,9995,25,,,10004,2,10005,25,,,10000,824
-1,54000,RAINFOREST_RESIN,9998,6,9996,1,9995,30,10004,1,10005,30,,,10001,828
